timestamp,event_type,device_id,new_value,session_id,elapsed_sec,metadata
2025-08-10 13:15:11.129326,LEVER_PRESS,LEVER_01,11,2,12.842,
2025-08-10 13:15:11.169155,FOOD_DISPENSE,DISPENSADOR,15,2,12.882,
2025-08-10 13:15:11.685612,LEVER_PRESS,LEVER_01,12,2,13.399,
2025-08-10 13:15:11.708715,FOOD_DISPENSE,DISPENSADOR,16,2,13.422,
2025-08-10 13:15:12.337647,LEVER_PRESS,LEVER_01,13,2,14.051,
2025-08-10 13:15:12.358837,FOOD_DISPENSE,DISPENSADOR,17,2,14.072,
2025-08-10 13:15:13.012386,LEVER_PRESS,LEVER_01,14,2,14.726,
2025-08-10 13:15:13.031911,FOOD_DISPENSE,DISPENSADOR,18,2,14.745,
2025-08-10 13:15:13.779396,LEVER_PRESS,LEVER_01,15,2,15.493,
2025-08-10 13:15:13.810812,FOOD_DISPENSE,DISPENSADOR,19,2,15.524,
2025-08-10 13:15:15.551813,LEVER_PRESS,LEVER_02,5,2,17.265,
2025-08-10 13:15:15.575332,FOOD_DISPENSE,DISPENSADOR,20,2,17.288,
2025-08-10 13:15:16.013026,LEVER_PRESS,LEVER_02,6,2,17.726,
2025-08-10 13:15:16.044672,FOOD_DISPENSE,DISPENSADOR,21,2,17.758,
2025-08-10 13:15:16.439855,LEVER_PRESS,LEVER_02,7,2,18.153,
2025-08-10 13:15:16.465458,FOOD_DISPENSE,DISPENSADOR,22,2,18.179,
2025-08-10 13:15:16.905893,LEVER_PRESS,LEVER_02,8,2,18.619,
2025-08-10 13:15:16.935363,FOOD_DISPENSE,DISPENSADOR,23,2,18.649,
2025-08-10 13:15:17.236856,LEVER_PRESS,LEVER_02,9,2,18.95,
2025-08-10 13:15:17.264003,FOOD_DISPENSE,DISPENSADOR,24,2,18.977,
2025-08-10 13:15:17.688280,LEVER_PRESS,LEVER_02,10,2,19.401,
2025-08-10 13:15:17.723770,FOOD_DISPENSE,DISPENSADOR,25,2,19.437,
2025-08-10 13:15:18.354576,LEVER_PRESS,LEVER_01,16,2,20.068,
2025-08-10 13:15:18.382404,FOOD_DISPENSE,DISPENSADOR,26,2,20.096,
2025-08-10 13:15:18.802445,LEVER_PRESS,LEVER_01,17,2,20.516,
2025-08-10 13:15:18.821012,FOOD_DISPENSE,DISPENSADOR,27,2,20.534,
2025-08-10 13:15:19.139241,LEVER_PRESS,LEVER_01,18,2,20.852,
2025-08-10 13:15:19.173731,FOOD_DISPENSE,DISPENSADOR,28,2,20.887,
2025-08-10 13:15:20.252236,LEVER_PRESS,LEVER_02,11,2,21.965,
2025-08-10 13:15:20.290155,FOOD_DISPENSE,DISPENSADOR,29,2,22.003,
2025-08-10 13:15:20.568017,LEVER_PRESS,LEVER_02,12,2,22.281,
2025-08-10 13:15:20.585644,FOOD_DISPENSE,DISPENSADOR,30,2,22.299,
2025-08-10 13:15:21.002966,LEVER_PRESS,LEVER_02,13,2,22.716,
2025-08-10 13:15:21.037299,FOOD_DISPENSE,DISPENSADOR,31,2,22.75,
2025-08-10 13:15:21.683651,LEVER_PRESS,LEVER_01,19,2,23.397,
2025-08-10 13:15:21.702290,FOOD_DISPENSE,DISPENSADOR,32,2,23.415,
2025-08-10 13:15:22.135128,LEVER_PRESS,LEVER_01,20,2,23.848,
2025-08-10 13:15:22.169766,FOOD_DISPENSE,DISPENSADOR,33,2,23.883,
2025-08-10 13:15:22.915710,LEVER_PRESS,LEVER_02,14,2,24.629,
2025-08-10 13:15:22.932297,FOOD_DISPENSE,DISPENSADOR,34,2,24.645,
2025-08-10 13:15:23.362595,LEVER_PRESS,LEVER_02,15,2,25.076,
2025-08-10 13:15:23.386513,FOOD_DISPENSE,DISPENSADOR,35,2,25.1,
2025-08-10 13:15:27.699857,SESSION_END,SYSTEM,29.41,2,29.413,"{""duration_sec"": 29.413003}"
